City	State	Incorporation	Year	Population
South Windsor 	Connecticut	town	2010	25720
South Windsor 	Connecticut	town	2011	25779
South Windsor 	Connecticut	town	2012	25812
South Windsor 	Connecticut	town	2013	25837
South Windsor 	Connecticut	town	2014	25803
South Windsor 	Connecticut	town	2015	25789
Suffield 	Connecticut	town	2010	15767
Suffield 	Connecticut	town	2011	15826
Suffield 	Connecticut	town	2012	15583
Suffield 	Connecticut	town	2013	15615
Suffield 	Connecticut	town	2014	15631
Suffield 	Connecticut	town	2015	15662
Wethersfield 	Connecticut	town	2010	26673
Wethersfield 	Connecticut	town	2011	26719
Wethersfield 	Connecticut	town	2012	26537
Wethersfield 	Connecticut	town	2013	26506
Wethersfield 	Connecticut	town	2014	26435
Wethersfield 	Connecticut	town	2015	26367
Windsor 	Connecticut	town	2010	29107
Windsor 	Connecticut	town	2011	29154
Windsor 	Connecticut	town	2012	29141
Windsor 	Connecticut	town	2013	29142
Windsor 	Connecticut	town	2014	29043
Windsor 	Connecticut	town	2015	29016
Windsor Locks 	Connecticut	town	2010	12506
Windsor Locks 	Connecticut	town	2011	12550
Windsor Locks 	Connecticut	town	2012	12555
Windsor Locks 	Connecticut	town	2013	12568
Windsor Locks 	Connecticut	town	2014	12554
Windsor Locks 	Connecticut	town	2015	12537
Harwinton 	Connecticut	town	2010	5640
Harwinton 	Connecticut	town	2011	5633
Harwinton 	Connecticut	town	2012	5599
Harwinton 	Connecticut	town	2013	5586
Harwinton 	Connecticut	town	2014	5528
Harwinton 	Connecticut	town	2015	5493
Litchfield 	Connecticut	town	2010	8461
Litchfield 	Connecticut	town	2011	8416
Litchfield 	Connecticut	town	2012	8356
Litchfield 	Connecticut	town	2013	8330
Litchfield 	Connecticut	town	2014	8259
Litchfield 	Connecticut	town	2015	8212
Balance of Litchfield 	Connecticut	town	2010	6446
Balance of Litchfield 	Connecticut	town	2011	6416
Balance of Litchfield 	Connecticut	town	2012	6368
Balance of Litchfield 	Connecticut	town	2013	6347
Balance of Litchfield 	Connecticut	town	2014	6296
Balance of Litchfield 	Connecticut	town	2015	6262
New Hartford 	Connecticut	town	2010	6972
New Hartford 	Connecticut	town	2011	6952
New Hartford 	Connecticut	town	2012	6903
New Hartford 	Connecticut	town	2013	6869
New Hartford 	Connecticut	town	2014	6809
New Hartford 	Connecticut	town	2015	6764
New Milford 	Connecticut	town	2010	28117
New Milford 	Connecticut	town	2011	28040
New Milford 	Connecticut	town	2012	27827
New Milford 	Connecticut	town	2013	27714
New Milford 	Connecticut	town	2014	27462
New Milford 	Connecticut	town	2015	27276
Plymouth 	Connecticut	town	2010	12231
Plymouth 	Connecticut	town	2011	12179
Plymouth 	Connecticut	town	2012	12090
Plymouth 	Connecticut	town	2013	12029
Plymouth 	Connecticut	town	2014	11906
Plymouth 	Connecticut	town	2015	11813
Thomaston 	Connecticut	town	2010	7881
Thomaston 	Connecticut	town	2011	7847
Thomaston 	Connecticut	town	2012	7788
Thomaston 	Connecticut	town	2013	7750
Thomaston 	Connecticut	town	2014	7679
Thomaston 	Connecticut	town	2015	7621
Torrington 	Connecticut	town	2010	36339
Torrington 	Connecticut	town	2011	36121
Torrington 	Connecticut	town	2012	35768
Torrington 	Connecticut	town	2013	35543
Torrington 	Connecticut	town	2014	35199
Torrington 	Connecticut	town	2015	34906
Water 	Connecticut	town	2010	22515
Water 	Connecticut	town	2011	22434
Water 	Connecticut	town	2012	22277
Water 	Connecticut	town	2013	22200
Water 	Connecticut	town	2014	22028
Water 	Connecticut	town	2015	21911
Winchester 	Connecticut	town	2010	11231
Winchester 	Connecticut	town	2011	11170
Winchester 	Connecticut	town	2012	11062
Winchester 	Connecticut	town	2013	10998
Winchester 	Connecticut	town	2014	10924
Winchester 	Connecticut	town	2015	10829
Woodbury 	Connecticut	town	2010	9971
Woodbury 	Connecticut	town	2011	9921
Woodbury 	Connecticut	town	2012	9847
Woodbury 	Connecticut	town	2013	9801
Woodbury 	Connecticut	town	2014	9714
Woodbury 	Connecticut	town	2015	9636
Clinton 	Connecticut	town	2010	13244
Clinton 	Connecticut	town	2011	13254
Clinton 	Connecticut	town	2012	13188
Clinton 	Connecticut	town	2013	13177
Clinton 	Connecticut	town	2014	13121
Clinton 	Connecticut	town	2015	13047
Cromwell 	Connecticut	town	2010	14000
Cromwell 	Connecticut	town	2011	14119
Cromwell 	Connecticut	town	2012	14098
Cromwell 	Connecticut	town	2013	14119
Cromwell 	Connecticut	town	2014	14079
Cromwell 	Connecticut	town	2015	14034
Durham 	Connecticut	town	2010	7382
Durham 	Connecticut	town	2011	7394
Durham 	Connecticut	town	2012	7370
Durham 	Connecticut	town	2013	7361
Durham 	Connecticut	town	2014	7344
Durham 	Connecticut	town	2015	7301
East Haddam 	Connecticut	town	2010	9124
East Haddam 	Connecticut	town	2011	9177
East Haddam 	Connecticut	town	2012	9153
East Haddam 	Connecticut	town	2013	9142
East Haddam 	Connecticut	town	2014	9127
East Haddam 	Connecticut	town	2015	9081
East Hampton 	Connecticut	town	2010	12955
East Hampton 	Connecticut	town	2011	12992
East Hampton 	Connecticut	town	2012	12930
East Hampton 	Connecticut	town	2013	12906
East Hampton 	Connecticut	town	2014	12868
East Hampton 	Connecticut	town	2015	12858
Essex 	Connecticut	town	2010	6677
Essex 	Connecticut	town	2011	6684
Essex 	Connecticut	town	2012	6647
Essex 	Connecticut	town	2013	6630
Essex 	Connecticut	town	2014	6615
Essex 	Connecticut	town	2015	6586
Haddam 	Connecticut	town	2010	8344
Haddam 	Connecticut	town	2011	8383
Haddam 	Connecticut	town	2012	8352
Haddam 	Connecticut	town	2013	8355
Haddam 	Connecticut	town	2014	8326
Haddam 	Connecticut	town	2015	8292
Killingworth 	Connecticut	town	2010	6519
Killingworth 	Connecticut	town	2011	6525
Killingworth 	Connecticut	town	2012	6495
Killingworth 	Connecticut	town	2013	6493
Killingworth 	Connecticut	town	2014	6485
Killingworth 	Connecticut	town	2015	6455
Middle 	Connecticut	town	2010	47647
Middle 	Connecticut	town	2011	47758
Middle 	Connecticut	town	2012	47398
Middle 	Connecticut	town	2013	47179
Middle 	Connecticut	town	2014	46969
Middle 	Connecticut	town	2015	46756
Old Saybrook 	Connecticut	town	2010	10235
Old Saybrook 	Connecticut	town	2011	10253
Old Saybrook 	Connecticut	town	2012	10230
Old Saybrook 	Connecticut	town	2013	10225
Old Saybrook 	Connecticut	town	2014	10210
Old Saybrook 	Connecticut	town	2015	10160
Balance of Old Saybrook 	Connecticut	town	2010	10192
Balance of Old Saybrook 	Connecticut	town	2011	10210
Balance of Old Saybrook 	Connecticut	town	2012	10187
Balance of Old Saybrook 	Connecticut	town	2013	10182
Balance of Old Saybrook 	Connecticut	town	2014	10166
Balance of Old Saybrook 	Connecticut	town	2015	10117
Portland 	Connecticut	town	2010	9500
Portland 	Connecticut	town	2011	9500
Portland 	Connecticut	town	2012	9480
Portland 	Connecticut	town	2013	9456
Portland 	Connecticut	town	2014	9440
Portland 	Connecticut	town	2015	9391
Westbrook 	Connecticut	town	2010	6934
Westbrook 	Connecticut	town	2011	6940
Westbrook 	Connecticut	town	2012	6912
Westbrook 	Connecticut	town	2013	6912
Westbrook 	Connecticut	town	2014	6899
Westbrook 	Connecticut	town	2015	6902
Ansonia 	Connecticut	town	2010	19249
Ansonia 	Connecticut	town	2011	19203
Ansonia 	Connecticut	town	2012	19175
Ansonia 	Connecticut	town	2013	19033
Ansonia 	Connecticut	town	2014	18959
Ansonia 	Connecticut	town	2015	18854
Beacon Falls 	Connecticut	town	2010	6058
Beacon Falls 	Connecticut	town	2011	6062
Beacon Falls 	Connecticut	town	2012	6061
Beacon Falls 	Connecticut	town	2013	6052
Beacon Falls 	Connecticut	town	2014	6055
Beacon Falls 	Connecticut	town	2015	6081
Bethany 	Connecticut	town	2010	5565
Bethany 	Connecticut	town	2011	5556
Bethany 	Connecticut	town	2012	5552
Bethany 	Connecticut	town	2013	5544
Bethany 	Connecticut	town	2014	5531
Bethany 	Connecticut	town	2015	5510
Branford 	Connecticut	town	2010	28033
Branford 	Connecticut	town	2011	28021
Branford 	Connecticut	town	2012	28023
Branford 	Connecticut	town	2013	28005
Branford 	Connecticut	town	2014	28228
Branford 	Connecticut	town	2015	28145
Cheshire 	Connecticut	town	2010	29280
Cheshire 	Connecticut	town	2011	29311
Cheshire 	Connecticut	town	2012	29354
Cheshire 	Connecticut	town	2013	29155
Cheshire 	Connecticut	town	2014	29226
Cheshire 	Connecticut	town	2015	29262
Derby 	Connecticut	town	2010	12903
Derby 	Connecticut	town	2011	12855
Derby 	Connecticut	town	2012	12848
Derby 	Connecticut	town	2013	12813
Derby 	Connecticut	town	2014	12757
Derby 	Connecticut	town	2015	12700
East Haven 	Connecticut	town	2010	29216
East Haven 	Connecticut	town	2011	29164
East Haven 	Connecticut	town	2012	29165
East Haven 	Connecticut	town	2013	29109
East Haven 	Connecticut	town	2014	29035
East Haven 	Connecticut	town	2015	28935
Guilford 	Connecticut	town	2010	22384
Guilford 	Connecticut	town	2011	22388
Guilford 	Connecticut	town	2012	22411
Guilford 	Connecticut	town	2013	22411
Guilford 	Connecticut	town	2014	22415
Guilford 	Connecticut	town	2015	22350
Madison 	Connecticut	town	2010	18278
Madison 	Connecticut	town	2011	18280
Madison 	Connecticut	town	2012	18303
Madison 	Connecticut	town	2013	18283
Madison 	Connecticut	town	2014	18265
Madison 	Connecticut	town	2015	18223
Middlebury 	Connecticut	town	2010	7578
Middlebury 	Connecticut	town	2011	7576
Middlebury 	Connecticut	town	2012	7577
Middlebury 	Connecticut	town	2013	7573
Middlebury 	Connecticut	town	2014	7589
Middlebury 	Connecticut	town	2015	7634
Naugatuck 	Connecticut	town	2010	31887
Naugatuck 	Connecticut	town	2011	31835
Naugatuck 	Connecticut	town	2012	31808
Naugatuck 	Connecticut	town	2013	31753
Naugatuck 	Connecticut	town	2014	31657
Naugatuck 	Connecticut	town	2015	31538
North Branford 	Connecticut	town	2010	14410
North Branford 	Connecticut	town	2011	14394
North Branford 	Connecticut	town	2012	14390
North Branford 	Connecticut	town	2013	14357
North Branford 	Connecticut	town	2014	14321
North Branford 	Connecticut	town	2015	14263
North Haven 	Connecticut	town	2010	24087
North Haven 	Connecticut	town	2011	24051
North Haven 	Connecticut	town	2012	23960
North Haven 	Connecticut	town	2013	23947
North Haven 	Connecticut	town	2014	23901
North Haven 	Connecticut	town	2015	23828
Orange 	Connecticut	town	2010	13962
Orange 	Connecticut	town	2011	13949
Orange 	Connecticut	town	2012	13949
Orange 	Connecticut	town	2013	13951
Orange 	Connecticut	town	2014	13947
Orange 	Connecticut	town	2015	13944
Oxford 	Connecticut	town	2010	12711
Oxford 	Connecticut	town	2011	12802
Oxford 	Connecticut	town	2012	12826
Oxford 	Connecticut	town	2013	12869
Oxford 	Connecticut	town	2014	12914
Oxford 	Connecticut	town	2015	13013
Prospect 	Connecticut	town	2010	9445
Prospect 	Connecticut	town	2011	9545
Prospect 	Connecticut	town	2012	9656
Prospect 	Connecticut	town	2013	9696
Prospect 	Connecticut	town	2014	9714
Prospect 	Connecticut	town	2015	9739
Seymour 	Connecticut	town	2010	16539
Seymour 	Connecticut	town	2011	16553
Seymour 	Connecticut	town	2012	16571
Seymour 	Connecticut	town	2013	16566
Seymour 	Connecticut	town	2014	16543
Seymour 	Connecticut	town	2015	16475
Southbury 	Connecticut	town	2010	19911
Southbury 	Connecticut	town	2011	19870
Southbury 	Connecticut	town	2012	19838
Southbury 	Connecticut	town	2013	19774
Southbury 	Connecticut	town	2014	19765
Southbury 	Connecticut	town	2015	19675
Wallingford 	Connecticut	town	2010	45157
